split,class,filename,source_group,source_filename
test,burn_3rd_degree,burn_3rd_degree_kg2_200.jpg,burn_3rd_degree_kg2_200.jpg,img1292.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_212.jpg,burn_3rd_degree_kg2_1040.jpg,img131.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_23.jpg,burn_3rd_degree_kg2_23.jpg,img1033.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_252.jpg,burn_3rd_degree_kg2_252.jpg,img1370.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_261.jpg,burn_3rd_degree_kg2_261.jpg,img1381.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_3.jpg,burn_2nd_degree_kg2_146.jpg,img1002.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_300.jpg,burn_3rd_degree_kg2_300.jpg,img1426.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_311.jpg,burn_3rd_degree_kg2_311.jpg,img146.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_329.jpg,burn_3rd_degree_kg2_329.jpg,img164.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_372.jpg,burn_3rd_degree_kg2_1040.jpg,img213.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_389.jpg,burn_3rd_degree_kg2_389.jpg,img229.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_393.jpg,burn_3rd_degree_kg2_393.jpg,img233.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_411.jpg,burn_3rd_degree_kg2_411.jpg,img252.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_416.jpg,burn_3rd_degree_kg2_416.jpg,img258.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_434.jpg,burn_3rd_degree_kg2_434.jpg,img277.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_498.jpg,burn_3rd_degree_kg2_498.jpg,img344.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_499.jpg,burn_3rd_degree_kg2_499.jpg,img345.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_519.jpg,burn_3rd_degree_kg2_519.jpg,img365.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_531.jpg,burn_3rd_degree_kg2_531.jpg,img377.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_551.jpg,burn_3rd_degree_kg2_551.jpg,img396.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_560.jpg,burn_3rd_degree_kg2_560.jpg,img406.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_618.jpg,burn_3rd_degree_kg2_1024.jpg,img468.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_65.jpg,burn_2nd_degree_kg2_121.jpg,img11.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_653.jpg,burn_3rd_degree_kg2_653.jpg,img500.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_66.jpg,burn_3rd_degree_kg2_416.jpg,img1100.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_678.jpg,burn_3rd_degree_kg2_678.jpg,img527.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_768.jpg,burn_3rd_degree_kg2_768.jpg,img624.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_773.jpg,burn_3rd_degree_kg2_773.jpg,img629.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_8.jpg,burn_3rd_degree_kg2_8.jpg,img101.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_806.jpg,burn_3rd_degree_kg2_806.jpg,img667.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_901.jpg,burn_3rd_degree_kg2_261.jpg,img795.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_963.jpg,burn_3rd_degree_kg2_963.jpg,img871.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_969.jpg,burn_3rd_degree_kg2_969.jpg,img882.jpg
test,burn_3rd_degree,burn_3rd_degree_kg2_997.jpg,burn_3rd_degree_kg2_997.jpg,img92.jpg
test,cut,cut_kg1_100.jpg,cut_kg1_100.jpg,20a2c22e-79ad-49db-8d38-982b3c805ed7.jpg
test,cut,cut_kg1_110.jpg,cut_kg1_100.jpg,222.jpg
test,cut,cut_kg1_113.jpg,cut_kg1_113.jpg,225.jpg
test,cut,cut_kg1_116.jpg,cut_kg1_116.jpg,229.jpg
test,cut,cut_kg1_118.jpg,cut_kg1_118.jpg,231.jpg
test,cut,cut_kg1_120.jpg,cut_kg1_120.jpg,233.jpg
test,cut,cut_kg1_122.jpg,cut_kg1_122.jpg,235.jpg
test,cut,cut_kg1_126.jpg,cut_kg1_126.jpg,240.jpg
test,cut,cut_kg1_127.jpg,cut_kg1_127.jpg,241.jpg
test,cut,cut_kg1_137.jpg,cut_kg1_137.jpg,255.jpg
test,cut,cut_kg1_145.jpg,cut_kg1_145.jpg,267.jpg
test,cut,cut_kg1_146.jpg,cut_kg1_146.jpg,268.jpg
test,cut,cut_kg1_15.jpg,cut_kg1_15.jpg,114.jpg
test,cut,cut_kg1_16.jpg,cut_kg1_16.jpg,115.jpg
test,cut,cut_kg1_168.jpg,cut_kg1_168.jpg,5ab5d60f-394c-45d5-85c7-0ee091f4dec9.jpg
test,cut,cut_kg1_170.jpg,cut_kg1_170.jpg,5e41ed2a-be2b-467c-b13a-0f28712fedc5.png
test,cut,cut_kg1_174.jpg,cut_kg1_174.jpg,6e398085-2b3e-496e-a37f-d4edf1420b73.jpg
test,cut,cut_kg1_185.jpg,cut_kg1_185.jpg,82.jpg
test,cut,cut_kg1_188.jpg,cut_kg1_113.jpg,85.jpg
test,cut,cut_kg1_191.jpg,cut_kg1_191.jpg,88.jpg
test,cut,cut_kg1_196.jpg,cut_kg1_196.jpg,91.jpg
test,cut,cut_kg1_198.jpg,cut_kg1_198.jpg,93.jpg
test,cut,cut_kg1_20.jpg,cut_kg1_20.jpg,119.jpg
test,cut,cut_kg1_214.jpg,cut_kg1_214.jpg,cut (16).jpg
test,cut,cut_kg1_216.jpg,cut_kg1_216.jpg,cut (18).jpg
test,cut,cut_kg1_217.jpg,cut_kg1_113.jpg,cut (2).jpg
test,cut,cut_kg1_22.jpg,cut_kg1_22.jpg,122.jpg
test,cut,cut_kg1_221.jpg,cut_kg1_221.jpg,cut (36).jpg
test,cut,cut_kg1_223.jpg,cut_kg1_223.jpg,cut (47).jpg
test,cut,cut_kg1_225.jpg,cut_kg1_137.jpg,d2d13d3d-51c7-43e2-8cc5-f65e9ba23e59.jpg
test,cut,cut_kg1_227.jpg,cut_kg1_227.jpg,de4208bb-b648-45bb-8459-d943af6f49ea.jpg
test,cut,cut_kg1_3.jpg,cut_kg1_3.jpg,101.jpg
test,cut,cut_kg1_31.jpg,cut_kg1_31.jpg,134.jpg
test,cut,cut_kg1_34.jpg,cut_kg1_34.jpg,137.jpg
test,cut,cut_kg1_48.jpg,cut_kg1_48.jpg,152.jpg
test,cut,cut_kg1_49.jpg,cut_kg1_49.jpg,153.jpg
test,cut,cut_kg1_51.jpg,cut_kg1_113.jpg,155.jpg
test,cut,cut_kg1_52.jpg,cut_kg1_52.jpg,156.jpg
test,cut,cut_kg1_53.jpg,cut_kg1_191.jpg,158.jpg
test,cut,cut_kg1_56.jpg,cut_kg1_56.jpg,163.jpg
test,cut,cut_kg1_6.jpg,cut_kg1_6.jpg,105.jpg
test,cut,cut_kg1_67.jpg,cut_kg1_67.jpg,175.jpg
test,cut,cut_kg1_68.jpg,cut_kg1_68.jpg,176.jpg
test,cut,cut_kg1_75.jpg,cut_kg1_137.jpg,185.jpg
test,cut,cut_kg1_78.jpg,cut_kg1_78.jpg,188.jpg
test,cut,cut_kg1_85.jpg,cut_kg1_85.jpg,197.jpg
train,abrasion,abrasion_kg1_100.jpg,abrasion_kg1_100.jpg,211.jpg
train,abrasion,abrasion_kg1_101.jpg,abrasion_kg1_101.jpg,212.jpg
train,abrasion,abrasion_kg1_103.jpg,abrasion_kg1_103.jpg,214.jpg
train,abrasion,abrasion_kg1_104.jpg,abrasion_kg1_104.jpg,215.jpg
train,abrasion,abrasion_kg1_105.jpg,abrasion_kg1_105.jpg,216.jpg
train,abrasion,abrasion_kg1_107.jpg,abrasion_kg1_107.jpg,218.jpg
train,abrasion,abrasion_kg1_108.jpg,abrasion_kg1_108.jpg,219.jpg
train,abrasion,abrasion_kg1_109.jpg,abrasion_kg1_109.jpg,221.jpg
train,abrasion,abrasion_kg1_11.jpg,abrasion_kg1_11.jpg,111.jpg
train,abrasion,abrasion_kg1_110.jpg,abrasion_kg1_110.jpg,222.jpg
train,abrasion,abrasion_kg1_113.jpg,abrasion_kg1_113.jpg,226.jpg
train,abrasion,abrasion_kg1_115.jpg,abrasion_kg1_115.jpg,228.jpg
train,abrasion,abrasion_kg1_116.jpg,abrasion_kg1_116.jpg,229.jpg
train,abrasion,abrasion_kg1_117.jpg,abrasion_kg1_117.jpg,230.jpg
train,abrasion,abrasion_kg1_119.jpg,abrasion_kg1_119.jpg,232.jpg
train,abrasion,abrasion_kg1_12.jpg,abrasion_kg1_12.jpg,112.jpg
train,abrasion,abrasion_kg1_120.jpg,abrasion_kg1_120.jpg,234.jpg
train,abrasion,abrasion_kg1_123.jpg,abrasion_kg1_123.jpg,237.jpg
train,abrasion,abrasion_kg1_124.jpg,abrasion_kg1_124.jpg,238.jpg
train,abrasion,abrasion_kg1_129.jpg,abrasion_kg1_129.jpg,243.jpg
train,abrasion,abrasion_kg1_13.jpg,abrasion_kg1_13.jpg,113.jpg
train,abrasion,abrasion_kg1_130.jpg,abrasion_kg1_130.jpg,319de76d-1fa4-4d16-be96-62d7e4ac788b.jpeg
train,abrasion,abrasion_kg1_132.jpg,abrasion_kg1_132.jpg,38303cd9-4b64-451e-a577-64b90147c240.JPG
train,abrasion,abrasion_kg1_133.jpg,abrasion_kg1_133.jpg,3f76b2e9-7176-4887-858c-9d17c32a97cd.jpg
train,abrasion,abrasion_kg1_135.jpg,abrasion_kg1_135.jpg,5b23abc4-dfc1-4efd-adba-2da5e91d8cb3.jpg
train,abrasion,abrasion_kg1_137.jpg,abrasion_kg1_137.jpg,5cc8503e-793a-4abc-b2ac-ec448340515f.jpg
train,abrasion,abrasion_kg1_138.jpg,abrasion_kg1_138.jpg,6061fb12-fab9-46b4-9fc8-df2b251f9e8d.jpg
train,abrasion,abrasion_kg1_14.jpg,abrasion_kg1_14.jpg,114.jpg
train,abrasion,abrasion_kg1_141.jpg,abrasion_kg1_141.jpg,718d168b-df9d-42f0-9c25-e821b66b6ef9.jpg
train,abrasion,abrasion_kg1_142.jpg,abrasion_kg1_142.jpg,83.jpg
train,abrasion,abrasion_kg1_143.jpg,abrasion_kg1_143.jpg,84.jpg
train,abrasion,abrasion_kg1_145.jpg,abrasion_kg1_145.jpg,86.jpg
train,abrasion,abrasion_kg1_146.jpg,abrasion_kg1_146.jpg,87.jpg
train,abrasion,abrasion_kg1_147.jpg,abrasion_kg1_147.jpg,88.jpg
train,abrasion,abrasion_kg1_148.jpg,abrasion_kg1_148.jpg,89.jpg
train,abrasion,abrasion_kg1_149.jpg,abrasion_kg1_149.jpg,8a32d62d-0fdd-4d0a-9fac-618bf50e734a.jpeg
train,abrasion,abrasion_kg1_15.jpg,abrasion_kg1_15.jpg,115.jpg
train,abrasion,abrasion_kg1_150.jpg,abrasion_kg1_150.jpg,90.jpg
train,abrasion,abrasion_kg1_152.jpg,abrasion_kg1_152.jpg,92.jpg
train,abrasion,abrasion_kg1_153.jpg,abrasion_kg1_153.jpg,94.jpg
train,abrasion,abrasion_kg1_154.jpg,abrasion_kg1_154.jpg,95.jpg
train,abrasion,abrasion_kg1_156.jpg,abrasion_kg1_156.jpg,97.jpg
train,abrasion,abrasion_kg1_157.jpg,abrasion_kg1_133.jpg,98.jpg
train,abrasion,abrasion_kg1_158.jpg,abrasion_kg1_158.jpg,99.jpg
train,abrasion,abrasion_kg1_159.jpg,abrasion_kg1_159.jpg,9fae5fe7-2ed8-48bc-b4f2-e0c15270726b.jpg
train,abrasion,abrasion_kg1_16.jpg,abrasion_kg1_16.jpg,116.jpg
train,abrasion,abrasion_kg1_162.jpg,abrasion_kg1_162.jpg,abrasions (1).jpg
train,abrasion,abrasion_kg1_163.jpg,abrasion_kg1_163.jpg,abrasions (10).jpg
train,abrasion,abrasion_kg1_165.jpg,abrasion_kg1_165.jpg,abrasions (13).jpg
train,abrasion,abrasion_kg1_166.jpg,abrasion_kg1_166.jpg,abrasions (15).jpg
train,abrasion,abrasion_kg1_168.jpg,abrasion_kg1_168.jpg,abrasions (30).jpg
train,abrasion,abrasion_kg1_169.jpg,abrasion_kg1_169.jpg,abrasions (33).jpg
train,abrasion,abrasion_kg1_17.jpg,abrasion_kg1_17.jpg,117.jpg
train,abrasion,abrasion_kg1_171.jpg,abrasion_kg1_171.jpg,abrasions (45).jpg
train,abrasion,abrasion_kg1_173.jpg,abrasion_kg1_173.jpg,abrasions (49).jpg
train,abrasion,abrasion_kg1_174.jpg,abrasion_kg1_174.jpg,abrasions (5).jpg
train,abrasion,abrasion_kg1_175.jpg,abrasion_kg1_175.jpg,abrasions (52).jpg
train,abrasion,abrasion_kg1_176.jpg,abrasion_kg1_176.jpg,abrasions (53).jpg
train,abrasion,abrasion_kg1_177.jpg,abrasion_kg1_177.jpg,abrasions (54).jpg
train,abrasion,abrasion_kg1_179.jpg,abrasion_kg1_119.jpg,abrasions (57).jpg
train,abrasion,abrasion_kg1_18.jpg,abrasion_kg1_18.jpg,118.jpg
train,abrasion,abrasion_kg1_180.jpg,abrasion_kg1_180.jpg,abrasions (59).jpg
train,abrasion,abrasion_kg1_181.jpg,abrasion_kg1_181.jpg,abrasions (62).jpg
train,abrasion,abrasion_kg1_183.jpg,abrasion_kg1_183.jpg,abrasions (67).jpg
train,abrasion,abrasion_kg1_185.jpg,abrasion_kg1_185.jpg,abrasions (69).jpg
train,abrasion,abrasion_kg1_186.jpg,abrasion_kg1_186.jpg,abrasions (72).jpg
train,abrasion,abrasion_kg1_187.jpg,abrasion_kg1_187.jpg,abrasions (8).jpg
train,abrasion,abrasion_kg1_188.jpg,abrasion_kg1_188.jpg,abrasions (82).jpg
train,abrasion,abrasion_kg1_189.jpg,abrasion_kg1_142.jpg,abrasions (85).jpg
train,abrasion,abrasion_kg1_19.jpg,abrasion_kg1_19.jpg,119.jpg
train,abrasion,abrasion_kg1_190.jpg,abrasion_kg1_158.jpg,abrasions (9).jpg
train,abrasion,abrasion_kg1_191.jpg,abrasion_kg1_142.jpg,ace21a97-2c07-41ba-9cdd-b62285b5e25b.jpg
train,abrasion,abrasion_kg1_192.jpg,abrasion_kg1_110.jpg,baeb6fc1-9d57-44a4-9b4f-860081009da0.jpg
train,abrasion,abrasion_kg1_20.jpg,abrasion_kg1_20.jpg,120.jpg
train,abrasion,abrasion_kg1_22.jpg,abrasion_kg1_135.jpg,122.jpg
train,abrasion,abrasion_kg1_23.jpg,abrasion_kg1_23.jpg,123.jpg
train,abrasion,abrasion_kg1_24.jpg,abrasion_kg1_24.jpg,124.jpg
train,abrasion,abrasion_kg1_26.jpg,abrasion_kg1_26.jpg,126.jpg
train,abrasion,abrasion_kg1_3.jpg,abrasion_kg1_3.jpg,102.jpg
train,abrasion,abrasion_kg1_30.jpg,abrasion_kg1_100.jpg,130.jpg
train,abrasion,abrasion_kg1_31.jpg,abrasion_kg1_31.jpg,131.jpg
train,abrasion,abrasion_kg1_33.jpg,abrasion_kg1_33.jpg,134.jpg
train,abrasion,abrasion_kg1_34.jpg,abrasion_kg1_34.jpg,135.jpg
train,abrasion,abrasion_kg1_35.jpg,abrasion_kg1_35.jpg,136.jpg
train,abrasion,abrasion_kg1_36.jpg,abrasion_kg1_107.jpg,137.jpg
train,abrasion,abrasion_kg1_37.jpg,abrasion_kg1_37.jpg,138.jpg
train,abrasion,abrasion_kg1_38.jpg,abrasion_kg1_38.jpg,139.jpg
train,abrasion,abrasion_kg1_4.jpg,abrasion_kg1_4.jpg,104.jpg
train,abrasion,abrasion_kg1_40.jpg,abrasion_kg1_110.jpg,141.jpg
train,abrasion,abrasion_kg1_43.jpg,abrasion_kg1_185.jpg,144.jpg
train,abrasion,abrasion_kg1_44.jpg,abrasion_kg1_44.jpg,145.jpg
train,abrasion,abrasion_kg1_46.jpg,abrasion_kg1_46.jpg,147.jpg
train,abrasion,abrasion_kg1_47.jpg,abrasion_kg1_116.jpg,148.jpg
train,abrasion,abrasion_kg1_49.jpg,abrasion_kg1_49.jpg,151.jpg
train,abrasion,abrasion_kg1_5.jpg,abrasion_kg1_5.jpg,105.jpg
train,abrasion,abrasion_kg1_50.jpg,abrasion_kg1_50.jpg,155.jpg
train,abrasion,abrasion_kg1_51.jpg,abrasion_kg1_51.jpg,156.jpg
train,abrasion,abrasion_kg1_52.jpg,abrasion_kg1_186.jpg,157.jpg
train,abrasion,abrasion_kg1_56.jpg,abrasion_kg1_129.jpg,162.jpg
train,abrasion,abrasion_kg1_61.jpg,abrasion_kg1_145.jpg,167.jpg
train,abrasion,abrasion_kg1_63.jpg,abrasion_kg1_63.jpg,169.jpg
train,abrasion,abrasion_kg1_64.jpg,abrasion_kg1_64.jpg,170.jpg
train,abrasion,abrasion_kg1_65.jpg,abrasion_kg1_65.jpg,172.jpg
train,abrasion,abrasion_kg1_66.jpg,abrasion_kg1_66.jpg,174.jpg
train,abrasion,abrasion_kg1_67.jpg,abrasion_kg1_67.jpg,175.jpg
train,abrasion,abrasion_kg1_68.jpg,abrasion_kg1_177.jpg,176.jpg
train,abrasion,abrasion_kg1_7.jpg,abrasion_kg1_137.jpg,107.jpg
train,abrasion,abrasion_kg1_71.jpg,abrasion_kg1_133.jpg,179.jpg
train,abrasion,abrasion_kg1_74.jpg,abrasion_kg1_74.jpg,183.jpg
train,abrasion,abrasion_kg1_76.jpg,abrasion_kg1_76.jpg,185.jpg
train,abrasion,abrasion_kg1_77.jpg,abrasion_kg1_77.jpg,186.jpg
train,abrasion,abrasion_kg1_79.jpg,abrasion_kg1_137.jpg,188.jpg
train,abrasion,abrasion_kg1_8.jpg,abrasion_kg1_8.jpg,108.jpg
train,abrasion,abrasion_kg1_80.jpg,abrasion_kg1_8.jpg,189.jpg
train,abrasion,abrasion_kg1_82.jpg,abrasion_kg1_82.jpg,191.jpg
train,abrasion,abrasion_kg1_83.jpg,abrasion_kg1_83.jpg,192.jpg
train,abrasion,abrasion_kg1_85.jpg,abrasion_kg1_85.jpg,195.jpg
train,abrasion,abrasion_kg1_87.jpg,abrasion_kg1_87.jpg,197.jpg
train,abrasion,abrasion_kg1_88.jpg,abrasion_kg1_17.jpg,198.jpg
train,abrasion,abrasion_kg1_9.jpg,abrasion_kg1_9.jpg,109.jpg
train,abrasion,abrasion_kg1_90.jpg,abrasion_kg1_90.jpg,200.jpg
train,abrasion,abrasion_kg1_91.jpg,abrasion_kg1_163.jpg,201.jpg
train,abrasion,abrasion_kg1_92.jpg,abrasion_kg1_92.jpg,202.jpg
train,abrasion,abrasion_kg1_95.jpg,abrasion_kg1_173.jpg,205.jpg
train,abrasion,abrasion_kg1_97.jpg,abrasion_kg1_175.jpg,207.jpg
train,abrasion,extra_ibrahim_abrasion_12.jpg,extra:extra_ibrahim_abrasion_12.jpg,ibrahim:Abrasions/abrasions (23).jpg
train,abrasion,extra_ibrahim_abrasion_17.jpg,extra:extra_ibrahim_abrasion_17.jpg,ibrahim:Abrasions/abrasions (29).jpg
train,abrasion,extra_ibrahim_abrasion_20.jpg,extra:extra_ibrahim_abrasion_20.jpg,ibrahim:Abrasions/abrasions (31).jpg
train,abrasion,extra_yasin_abrasion_46.jpg,extra:extra_yasin_abrasion_46.jpg,yasin:Abrasions/abrasions (61).jpg
train,bruise,bruise_kg1_0.jpg,bruise_kg1_0.jpg,01f1e85c-6c12-4d4b-a690-89e069a83b0a.jpg
train,bruise,bruise_kg1_10.jpg,bruise_kg1_10.jpg,128.jpg
train,bruise,bruise_kg1_100.jpg,bruise_kg1_100.jpg,231.jpg
train,bruise,bruise_kg1_101.jpg,bruise_kg1_101.jpg,232.jpg
train,bruise,bruise_kg1_103.jpg,bruise_kg1_103.jpg,234.jpg
train,bruise,bruise_kg1_104.jpg,bruise_kg1_104.jpg,236.jpg
train,bruise,bruise_kg1_105.jpg,bruise_kg1_105.jpg,237.jpg
train,bruise,bruise_kg1_106.jpg,bruise_kg1_106.jpg,238.jpg
train,bruise,bruise_kg1_107.jpg,bruise_kg1_107.jpg,239.jpg
train,bruise,bruise_kg1_109.jpg,bruise_kg1_109.jpg,241.jpg
train,bruise,bruise_kg1_11.jpg,bruise_kg1_11.jpg,129.jpg
train,bruise,bruise_kg1_110.jpg,bruise_kg1_110.jpg,242.jpg
train,bruise,bruise_kg1_111.jpg,bruise_kg1_111.jpg,243.jpg
train,bruise,bruise_kg1_112.jpg,bruise_kg1_112.jpg,244.jpg
train,bruise,bruise_kg1_113.jpg,bruise_kg1_113.jpg,26d9fe45-a77c-4b0c-8fac-7edd055537f8.jpg
train,bruise,bruise_kg1_117.jpg,bruise_kg1_117.jpg,47135e58-b71e-43ee-8ca7-b50eb29e6783.jpg
train,bruise,bruise_kg1_120.jpg,bruise_kg1_120.jpg,5344a9b6-8327-4e40-a7dd-992288296c3b.jpg
train,bruise,bruise_kg1_121.jpg,bruise_kg1_121.jpg,58407e97-a7dc-48a5-854e-abe2b8cf4817.jpg
train,bruise,bruise_kg1_123.jpg,bruise_kg1_123.jpg,62ea5d18-4718-452a-bac4-eecc922f380e.jpg
train,bruise,bruise_kg1_124.jpg,bruise_kg1_124.jpg,886ed32d-aaf1-4f8b-b104-2d46a554ea63.jpg
train,bruise,bruise_kg1_125.jpg,bruise_kg1_125.jpg,8bf00fc4-9898-4553-ae92-0da794300795.jpg
train,bruise,bruise_kg1_126.jpg,bruise_kg1_126.jpg,9d3797aa-f138-41bb-909f-158e2e893a48.jpg
train,bruise,bruise_kg1_128.jpg,bruise_kg1_128.jpg,ae6d6a9d-8c5e-4c27-85de-a9f1a37a1a72.JPG
train,bruise,bruise_kg1_13.jpg,bruise_kg1_13.jpg,131.jpg
train,bruise,bruise_kg1_131.jpg,bruise_kg1_131.jpg,bruises (10).jpg
train,bruise,bruise_kg1_132.jpg,abrasion_kg1_142.jpg,bruises (102).jpg
train,bruise,bruise_kg1_134.jpg,bruise_kg1_134.jpg,bruises (107).jpg
train,bruise,bruise_kg1_135.jpg,bruise_kg1_135.jpg,bruises (11).jpg
train,bruise,bruise_kg1_137.jpg,bruise_kg1_137.jpg,bruises (117).jpg
train,bruise,bruise_kg1_138.jpg,bruise_kg1_138.jpg,bruises (13).jpg
train,bruise,bruise_kg1_14.jpg,bruise_kg1_14.jpg,132.jpg
train,bruise,bruise_kg1_141.jpg,bruise_kg1_141.jpg,bruises (23).jpg
train,bruise,bruise_kg1_144.jpg,bruise_kg1_144.jpg,bruises (34).jpg
train,bruise,bruise_kg1_145.jpg,bruise_kg1_145.jpg,bruises (35).jpg
train,bruise,bruise_kg1_147.jpg,abrasion_kg1_142.jpg,bruises (42).jpg
train,bruise,bruise_kg1_15.jpg,bruise_kg1_15.jpg,133.jpg
train,bruise,bruise_kg1_150.jpg,bruise_kg1_150.jpg,bruises (55).jpg
train,bruise,bruise_kg1_151.jpg,bruise_kg1_151.jpg,bruises (59).jpg
train,bruise,bruise_kg1_155.jpg,bruise_kg1_155.jpg,bruises (96).jpg
train,bruise,bruise_kg1_156.jpg,bruise_kg1_10.jpg,bruises (98).jpg
train,bruise,bruise_kg1_157.jpg,bruise_kg1_157.jpg,bruises (99).jpg
train,bruise,bruise_kg1_158.jpg,bruise_kg1_158.jpg,c2bf08c1-c92b-4336-8b7d-851757e4d392.jpg
train,bruise,bruise_kg1_16.jpg,abrasion_kg1_142.jpg,134.jpg
train,bruise,bruise_kg1_160.jpg,bruise_kg1_160.jpg,d253dce8-09d8-4a1a-bc89-bb6f0bdb1d41.jpeg
train,bruise,bruise_kg1_163.jpg,bruise_kg1_163.jpg,eeaaeac2-bc69-4e89-86e7-983dff7267d1.jpg
train,bruise,bruise_kg1_164.jpg,bruise_kg1_164.jpg,fa399024-2d84-48be-a654-e93a2eb67086.jpg
train,bruise,bruise_kg1_17.jpg,bruise_kg1_17.jpg,135.jpg
train,bruise,bruise_kg1_2.jpg,bruise_kg1_2.jpg,03d3809b-9b0d-4703-9015-76f2b359ced8.jpg
train,bruise,bruise_kg1_20.jpg,bruise_kg1_163.jpg,139.jpg
train,bruise,bruise_kg1_22.jpg,bruise_kg1_157.jpg,141.jpg
train,bruise,bruise_kg1_24.jpg,bruise_kg1_24.jpg,143.jpg
train,bruise,bruise_kg1_25.jpg,bruise_kg1_25.jpg,144.jpg
train,bruise,bruise_kg1_26.jpg,bruise_kg1_26.jpg,145.jpg
train,bruise,bruise_kg1_27.jpg,bruise_kg1_27.jpg,146.jpg
train,bruise,bruise_kg1_29.jpg,bruise_kg1_29.jpg,148.jpg
train,bruise,bruise_kg1_30.jpg,bruise_kg1_30.jpg,149.jpg
train,bruise,bruise_kg1_31.jpg,bruise_kg1_31.jpg,150.jpg
train,bruise,bruise_kg1_34.jpg,bruise_kg1_34.jpg,154.jpg
train,bruise,bruise_kg1_35.jpg,bruise_kg1_35.jpg,15599ca0-1857-4e07-ad9c-84b8a495232a.jpg
train,bruise,bruise_kg1_36.jpg,bruise_kg1_36.jpg,156.jpg
train,bruise,bruise_kg1_38.jpg,abrasion_kg1_142.jpg,159.jpg
train,bruise,bruise_kg1_39.jpg,bruise_kg1_39.jpg,160.jpg
train,bruise,bruise_kg1_40.jpg,bruise_kg1_40.jpg,161.jpg
train,bruise,bruise_kg1_41.jpg,bruise_kg1_41.jpg,162.jpg
train,bruise,bruise_kg1_42.jpg,bruise_kg1_42.jpg,163.jpg
train,bruise,bruise_kg1_43.jpg,bruise_kg1_43.jpg,164.jpg
train,bruise,bruise_kg1_44.jpg,bruise_kg1_138.jpg,165.jpg
train,bruise,bruise_kg1_45.jpg,bruise_kg1_45.jpg,166.jpg
train,bruise,bruise_kg1_46.jpg,bruise_kg1_46.jpg,167.jpg
train,bruise,bruise_kg1_47.jpg,bruise_kg1_109.jpg,168.jpg
train,bruise,bruise_kg1_48.jpg,bruise_kg1_48.jpg,169.jpg
train,bruise,bruise_kg1_49.jpg,bruise_kg1_49.jpg,170.jpg
train,bruise,bruise_kg1_5.jpg,abrasion_kg1_142.jpg,123.jpg
train,bruise,bruise_kg1_50.jpg,bruise_kg1_50.jpg,171.jpg
train,bruise,bruise_kg1_51.jpg,bruise_kg1_51.jpg,172.jpg
train,bruise,bruise_kg1_54.jpg,bruise_kg1_54.jpg,175.jpg
train,bruise,bruise_kg1_55.jpg,bruise_kg1_55.jpg,176.jpg
train,bruise,bruise_kg1_56.jpg,bruise_kg1_56.jpg,178.jpg
train,bruise,bruise_kg1_57.jpg,bruise_kg1_0.jpg,179.jpg
train,bruise,bruise_kg1_58.jpg,bruise_kg1_100.jpg,180.jpg
train,bruise,bruise_kg1_60.jpg,abrasion_kg1_142.jpg,182.jpg
train,bruise,bruise_kg1_63.jpg,bruise_kg1_63.jpg,185.jpg
train,bruise,bruise_kg1_64.jpg,bruise_kg1_64.jpg,186.jpg
train,bruise,bruise_kg1_66.jpg,bruise_kg1_66.jpg,190.jpg
train,bruise,bruise_kg1_69.jpg,bruise_kg1_69.jpg,193.jpg
train,bruise,bruise_kg1_70.jpg,bruise_kg1_70.jpg,194.jpg
train,bruise,bruise_kg1_72.jpg,bruise_kg1_72.jpg,197.jpg
train,bruise,bruise_kg1_73.jpg,bruise_kg1_73.jpg,198.jpg
train,bruise,bruise_kg1_74.jpg,bruise_kg1_74.jpg,199.jpg
