filename,class,burn_degree,source_filename,augmented
cut_kg1_85.jpg,cut,,197.jpg,no
cut_kg1_86.jpg,cut,,198.jpg,no
cut_kg1_87.jpg,cut,,199.jpg,no
cut_kg1_88.jpg,cut,,1f058f88-b2c7-4132-9c5a-66f6224cd208 - Copy (2).png,no
cut_kg1_89.jpg,cut,,1f058f88-b2c7-4132-9c5a-66f6224cd208.png,no
cut_kg1_90.jpg,cut,,200.jpg,no
cut_kg1_91.jpg,cut,,201.jpg,no
cut_kg1_92.jpg,cut,,202.jpg,no
cut_kg1_93.jpg,cut,,203.jpg,no
cut_kg1_94.jpg,cut,,205.jpg,no
cut_kg1_95.jpg,cut,,206.jpg,no
cut_kg1_96.jpg,cut,,2068c28d-da97-44cf-9b7e-de5657c0545a.jpg,no
cut_kg1_97.jpg,cut,,207.jpg,no
cut_kg1_98.jpg,cut,,208.jpg,no
cut_kg1_99.jpg,cut,,209.jpg,no
cut_kg1_100.jpg,cut,,20a2c22e-79ad-49db-8d38-982b3c805ed7.jpg,no
cut_kg1_101.jpg,cut,,212.jpg,no
cut_kg1_102.jpg,cut,,213.jpg,no
cut_kg1_103.jpg,cut,,214.jpg,no
cut_kg1_104.jpg,cut,,215.jpg,no
cut_kg1_105.jpg,cut,,216.jpg,no
cut_kg1_106.jpg,cut,,217.jpg,no
cut_kg1_107.jpg,cut,,219.jpg,no
cut_kg1_108.jpg,cut,,220.jpg,no
cut_kg1_109.jpg,cut,,221.jpg,no
cut_kg1_110.jpg,cut,,222.jpg,no
cut_kg1_111.jpg,cut,,223.jpg,no
cut_kg1_112.jpg,cut,,224.jpg,no
cut_kg1_113.jpg,cut,,225.jpg,no
cut_kg1_114.jpg,cut,,226.jpg,no
cut_kg1_115.jpg,cut,,227.jpg,no
cut_kg1_116.jpg,cut,,229.jpg,no
cut_kg1_117.jpg,cut,,230.jpg,no
cut_kg1_118.jpg,cut,,231.jpg,no
cut_kg1_119.jpg,cut,,232.jpg,no
cut_kg1_120.jpg,cut,,233.jpg,no
cut_kg1_121.jpg,cut,,234.jpg,no
cut_kg1_122.jpg,cut,,235.jpg,no
cut_kg1_123.jpg,cut,,237.jpg,no
cut_kg1_124.jpg,cut,,238.jpg,no
cut_kg1_125.jpg,cut,,239.jpg,no
cut_kg1_126.jpg,cut,,240.jpg,no
cut_kg1_127.jpg,cut,,241.jpg,no
cut_kg1_128.jpg,cut,,246.jpg,no
cut_kg1_129.jpg,cut,,247.jpg,no
cut_kg1_130.jpg,cut,,248.jpg,no
cut_kg1_131.jpg,cut,,249.jpg,no
cut_kg1_132.jpg,cut,,250.jpg,no
cut_kg1_133.jpg,cut,,251.jpg,no
cut_kg1_134.jpg,cut,,251d82a3-e38e-4e69-b2a1-418b5ef1b51c.jpg,no
cut_kg1_135.jpg,cut,,252.jpg,no
cut_kg1_136.jpg,cut,,253.jpg,no
cut_kg1_137.jpg,cut,,255.jpg,no
cut_kg1_138.jpg,cut,,256.jpg,no
cut_kg1_139.jpg,cut,,257.jpg,no
cut_kg1_140.jpg,cut,,258.jpg,no
cut_kg1_141.jpg,cut,,260.jpg,no
cut_kg1_142.jpg,cut,,261.jpg,no
cut_kg1_143.jpg,cut,,264.jpg,no
cut_kg1_144.jpg,cut,,265.jpg,no
cut_kg1_145.jpg,cut,,267.jpg,no
cut_kg1_146.jpg,cut,,268.jpg,no
cut_kg1_147.jpg,cut,,269.jpg,no
cut_kg1_148.jpg,cut,,270.jpg,no
cut_kg1_149.jpg,cut,,271.jpg,no
cut_kg1_150.jpg,cut,,272.jpg,no
cut_kg1_151.jpg,cut,,273.jpg,no
cut_kg1_152.jpg,cut,,274.jpg,no
cut_kg1_153.jpg,cut,,275.jpg,no
cut_kg1_154.jpg,cut,,276.jpg,no
cut_kg1_155.jpg,cut,,277.jpg,no
cut_kg1_156.jpg,cut,,278.jpg,no
cut_kg1_157.jpg,cut,,279.jpg,no
cut_kg1_158.jpg,cut,,280.jpg,no
cut_kg1_159.jpg,cut,,2a631b9c-5302-458d-8ab5-80a8a67b13c1.jpg,no
cut_kg1_160.jpg,cut,,3af07938-7d6e-4e6a-a11b-d89c95f7e704.jpg,no
cut_kg1_161.jpg,cut,,3afe9528-f6d9-44c9-b885-c305332ba701.jpg,no
cut_kg1_162.jpg,cut,,415b1ce4-0322-43e9-96b7-601cb56bdc15.jpg,no
cut_kg1_163.jpg,cut,,428fd8e6-7ca1-481d-bb51-ff6c6a6718de.jpg,no
cut_kg1_164.jpg,cut,,479607d8-0b76-436b-8bf3-54d78c7bc302.jpg,no
cut_kg1_165.jpg,cut,,4db726f3-cbb7-4c32-b905-862e70173d9a.jpg,no
cut_kg1_166.jpg,cut,,4ebc90b4-0f40-49e1-81c6-6b684724ca74.JPG,no
cut_kg1_167.jpg,cut,,503533bd-2026-4548-8e3c-92c1dfcfecd2.png,no
cut_kg1_168.jpg,cut,,5ab5d60f-394c-45d5-85c7-0ee091f4dec9.jpg,no
cut_kg1_169.jpg,cut,,5d08ddd2-a76f-4aaf-946d-259c3bd5dcf5.jpg,no
cut_kg1_170.jpg,cut,,5e41ed2a-be2b-467c-b13a-0f28712fedc5.png,no
cut_kg1_171.jpg,cut,,5fea22bf-5d1b-475b-aaa4-0200ec14dc49.jpg,no
cut_kg1_172.jpg,cut,,6ab7d7ae-9a97-4824-8244-d5741c20cdfc.jpg,no
cut_kg1_173.jpg,cut,,6ae8e10f-375b-495a-aa5e-d5c1cf560e74.jpg,no
cut_kg1_174.jpg,cut,,6e398085-2b3e-496e-a37f-d4edf1420b73.jpg,no
cut_kg1_175.jpg,cut,,71.jpg,no
cut_kg1_176.jpg,cut,,72.jpg,no
cut_kg1_177.jpg,cut,,73.jpg,no
cut_kg1_178.jpg,cut,,75.jpg,no
cut_kg1_179.jpg,cut,,76.jpg,no
cut_kg1_180.jpg,cut,,77.jpg,no
cut_kg1_181.jpg,cut,,78.jpg,no
cut_kg1_182.jpg,cut,,79.jpg,no
cut_kg1_183.jpg,cut,,80.jpg,no
cut_kg1_184.jpg,cut,,81.jpg,no
cut_kg1_185.jpg,cut,,82.jpg,no
cut_kg1_186.jpg,cut,,83.jpg,no
cut_kg1_187.jpg,cut,,84.jpg,no
cut_kg1_188.jpg,cut,,85.jpg,no
cut_kg1_189.jpg,cut,,86.jpg,no
cut_kg1_190.jpg,cut,,87.jpg,no
cut_kg1_191.jpg,cut,,88.jpg,no
cut_kg1_192.jpg,cut,,881ca76e-9a3e-43a5-8063-7e9b2f63e8fa.jpg,no
cut_kg1_193.jpg,cut,,89.jpg,no
cut_kg1_194.jpg,cut,,90.jpg,no
cut_kg1_195.jpg,cut,,905daeae-6ef2-48d5-bc0c-b4505aec69dc.jpg,no
cut_kg1_196.jpg,cut,,91.jpg,no
cut_kg1_197.jpg,cut,,92.jpg,no
cut_kg1_198.jpg,cut,,93.jpg,no
cut_kg1_199.jpg,cut,,94.jpg,no
cut_kg1_200.jpg,cut,,95.jpg,no
cut_kg1_201.jpg,cut,,96.jpg,no
cut_kg1_202.jpg,cut,,98.jpg,no
cut_kg1_203.jpg,cut,,99.jpg,no
cut_kg1_204.jpg,cut,,a46552a9-37ef-47ae-bee1-0e4f8d25f7b0.jpg,no
cut_kg1_205.jpg,cut,,a7cfbf14-27c9-4cf6-af41-3ac279b3e666.jpg,no
cut_kg1_206.jpg,cut,,aca88f4f-35a2-45ca-94fe-835e7ec3c128.jpg,no
cut_kg1_207.jpg,cut,,af9cfbf7-9a85-4cdd-9cf4-bcf9a7df91ed.jpg,no
cut_kg1_208.jpg,cut,,afc5a4e9-4771-4d74-8c13-840a40869e16.jpg,no
cut_kg1_209.jpg,cut,,b0500530-f7d5-40a1-9cce-846eff5db0d8.jpg,no
cut_kg1_210.jpg,cut,,c2115bf5-c95e-49b5-b8e1-d398f65bd448.jpg,no
cut_kg1_211.jpg,cut,,c818d14d-e50c-4541-8221-814f0b17fa3d.jpg,no
cut_kg1_212.jpg,cut,,cut (13).jpg,no
cut_kg1_213.jpg,cut,,cut (15).jpg,no
cut_kg1_214.jpg,cut,,cut (16).jpg,no
cut_kg1_215.jpg,cut,,cut (17).jpg,no
cut_kg1_216.jpg,cut,,cut (18).jpg,no
cut_kg1_217.jpg,cut,,cut (2).jpg,no
cut_kg1_218.jpg,cut,,cut (25).jpg,no
cut_kg1_219.jpg,cut,,cut (28).jpg,no
cut_kg1_220.jpg,cut,,cut (30).jpg,no
cut_kg1_221.jpg,cut,,cut (36).jpg,no
cut_kg1_222.jpg,cut,,cut (42).jpg,no
cut_kg1_223.jpg,cut,,cut (47).jpg,no
cut_kg1_224.jpg,cut,,d2307372-22c1-4ef9-adbd-926f870bdc5d.jpg,no
cut_kg1_225.jpg,cut,,d2d13d3d-51c7-43e2-8cc5-f65e9ba23e59.jpg,no
cut_kg1_226.jpg,cut,,d5765618-d73f-4313-b689-dcd7f3ff106c.jpg,no
cut_kg1_227.jpg,cut,,de4208bb-b648-45bb-8459-d943af6f49ea.jpg,no
cut_kg1_228.jpg,cut,,dfdc1fab-fef4-4107-9524-1bf0a733a640.jpg,no
cut_kg1_229.jpg,cut,,f430adc4-bd28-4b82-8689-f92d90ca30f0.jpg,no
burn_1st_degree_kg2_0.jpg,burn,1st_degree,img0.jpg,no
burn_2nd_degree_kg2_1.jpg,burn,2nd_degree,img1.jpg,no
burn_1st_degree_kg2_2.jpg,burn,1st_degree,img100.jpg,no
burn_3rd_degree_kg2_3.jpg,burn,3rd_degree,img1002.jpg,no
burn_1st_degree_kg2_4.jpg,burn,1st_degree,img1004.jpg,no
burn_3rd_degree_kg2_5.jpg,burn,3rd_degree,img1005.jpg,no
burn_3rd_degree_kg2_6.jpg,burn,3rd_degree,img1007.jpg,no
burn_1st_degree_kg2_7.jpg,burn,1st_degree,img1009.jpg,no
burn_3rd_degree_kg2_8.jpg,burn,3rd_degree,img101.jpg,no
burn_1st_degree_kg2_9.jpg,burn,1st_degree,img1010.jpg,no
burn_3rd_degree_kg2_10.jpg,burn,3rd_degree,img1011.jpg,no
burn_1st_degree_kg2_11.jpg,burn,1st_degree,img1013.jpg,no
burn_1st_degree_kg2_12.jpg,burn,1st_degree,img1014.jpg,no
burn_3rd_degree_kg2_13.jpg,burn,3rd_degree,img1016.jpg,no
burn_1st_degree_kg2_14.jpg,burn,1st_degree,img1019.jpg,no
burn_2nd_degree_kg2_15.jpg,burn,2nd_degree,img1021.jpg,no
burn_2nd_degree_kg2_16.jpg,burn,2nd_degree,img1023.jpg,no
burn_2nd_degree_kg2_17.jpg,burn,2nd_degree,img1026.jpg,no
burn_2nd_degree_kg2_18.jpg,burn,2nd_degree,img1027.jpg,no
burn_1st_degree_kg2_19.jpg,burn,1st_degree,img1028.jpg,no
burn_2nd_degree_kg2_20.jpg,burn,2nd_degree,img1029.jpg,no
burn_2nd_degree_kg2_21.jpg,burn,2nd_degree,img103.jpg,no
burn_2nd_degree_kg2_22.jpg,burn,2nd_degree,img1032.jpg,no
burn_3rd_degree_kg2_23.jpg,burn,3rd_degree,img1033.jpg,no
burn_1st_degree_kg2_24.jpg,burn,1st_degree,img104.jpg,no
burn_2nd_degree_kg2_25.jpg,burn,2nd_degree,img1040.jpg,no
burn_2nd_degree_kg2_26.jpg,burn,2nd_degree,img1041.jpg,no
burn_1st_degree_kg2_27.jpg,burn,1st_degree,img1043.jpg,no
burn_1st_degree_kg2_28.jpg,burn,1st_degree,img1044.jpg,no
burn_1st_degree_kg2_29.jpg,burn,1st_degree,img1045.jpg,no
burn_3rd_degree_kg2_30.jpg,burn,3rd_degree,img1048.jpg,no
burn_1st_degree_kg2_31.jpg,burn,1st_degree,img105.jpg,no
burn_2nd_degree_kg2_32.jpg,burn,2nd_degree,img1050.jpg,no
burn_1st_degree_kg2_33.jpg,burn,1st_degree,img1051.jpg,no
burn_1st_degree_kg2_34.jpg,burn,1st_degree,img1054.jpg,no
burn_3rd_degree_kg2_35.jpg,burn,3rd_degree,img1055.jpg,no
burn_1st_degree_kg2_36.jpg,burn,1st_degree,img1056.jpg,no
burn_1st_degree_kg2_37.jpg,burn,1st_degree,img1058.jpg,no
burn_2nd_degree_kg2_38.jpg,burn,2nd_degree,img1060.jpg,no
burn_3rd_degree_kg2_39.jpg,burn,3rd_degree,img1062.jpg,no
burn_3rd_degree_kg2_40.jpg,burn,3rd_degree,img1063.jpg,no
burn_1st_degree_kg2_41.jpg,burn,1st_degree,img1064.jpg,no
burn_2nd_degree_kg2_42.jpg,burn,2nd_degree,img1065.jpg,no
burn_3rd_degree_kg2_43.jpg,burn,3rd_degree,img1067.jpg,no
burn_3rd_degree_kg2_44.jpg,burn,3rd_degree,img1068.jpg,no
burn_2nd_degree_kg2_45.jpg,burn,2nd_degree,img1069.jpg,no
burn_2nd_degree_kg2_46.jpg,burn,2nd_degree,img107.jpg,no
burn_3rd_degree_kg2_47.jpg,burn,3rd_degree,img1070.jpg,no
burn_2nd_degree_kg2_48.jpg,burn,2nd_degree,img1072.jpg,no
burn_1st_degree_kg2_49.jpg,burn,1st_degree,img1074.jpg,no
burn_2nd_degree_kg2_50.jpg,burn,2nd_degree,img1075.jpg,no
burn_1st_degree_kg2_51.jpg,burn,1st_degree,img1076.jpg,no
burn_1st_degree_kg2_52.jpg,burn,1st_degree,img1078.jpg,no
burn_3rd_degree_kg2_53.jpg,burn,3rd_degree,img108.jpg,no
burn_2nd_degree_kg2_54.jpg,burn,2nd_degree,img1081.jpg,no
burn_2nd_degree_kg2_55.jpg,burn,2nd_degree,img1086.jpg,no
burn_1st_degree_kg2_56.jpg,burn,1st_degree,img1087.jpg,no
burn_2nd_degree_kg2_57.jpg,burn,2nd_degree,img109.jpg,no
burn_3rd_degree_kg2_58.jpg,burn,3rd_degree,img1090.jpg,no
burn_1st_degree_kg2_59.jpg,burn,1st_degree,img1091.jpg,no
burn_1st_degree_kg2_60.jpg,burn,1st_degree,img1092.jpg,no
burn_2nd_degree_kg2_61.jpg,burn,2nd_degree,img1093.jpg,no
burn_1st_degree_kg2_62.jpg,burn,1st_degree,img1096.jpg,no
burn_2nd_degree_kg2_63.jpg,burn,2nd_degree,img1097.jpg,no
burn_2nd_degree_kg2_64.jpg,burn,2nd_degree,img1099.jpg,no
burn_3rd_degree_kg2_65.jpg,burn,3rd_degree,img11.jpg,no
burn_3rd_degree_kg2_66.jpg,burn,3rd_degree,img1100.jpg,no
burn_1st_degree_kg2_67.jpg,burn,1st_degree,img1101.jpg,no
burn_1st_degree_kg2_68.jpg,burn,1st_degree,img1103.jpg,no
burn_2nd_degree_kg2_69.jpg,burn,2nd_degree,img1104.jpg,no
burn_1st_degree_kg2_70.jpg,burn,1st_degree,img1105.jpg,no
burn_2nd_degree_kg2_71.jpg,burn,2nd_degree,img1106.jpg,no
burn_1st_degree_kg2_72.jpg,burn,1st_degree,img111.jpg,no
burn_2nd_degree_kg2_73.jpg,burn,2nd_degree,img1110.jpg,no
burn_2nd_degree_kg2_74.jpg,burn,2nd_degree,img1111.jpg,no
burn_1st_degree_kg2_75.jpg,burn,1st_degree,img1117.jpg,no
burn_3rd_degree_kg2_76.jpg,burn,3rd_degree,img1118.jpg,no
burn_2nd_degree_kg2_77.jpg,burn,2nd_degree,img1119.jpg,no
burn_2nd_degree_kg2_78.jpg,burn,2nd_degree,img112.jpg,no
burn_3rd_degree_kg2_79.jpg,burn,3rd_degree,img1123.jpg,no
burn_2nd_degree_kg2_80.jpg,burn,2nd_degree,img1124.jpg,no
burn_2nd_degree_kg2_81.jpg,burn,2nd_degree,img1125.jpg,no
burn_2nd_degree_kg2_82.jpg,burn,2nd_degree,img1126.jpg,no
burn_3rd_degree_kg2_83.jpg,burn,3rd_degree,img1127.jpg,no
burn_3rd_degree_kg2_84.jpg,burn,3rd_degree,img1128.jpg,no
burn_3rd_degree_kg2_85.jpg,burn,3rd_degree,img1129.jpg,no
burn_2nd_degree_kg2_86.jpg,burn,2nd_degree,img113.jpg,no
burn_1st_degree_kg2_87.jpg,burn,1st_degree,img1130.jpg,no
burn_1st_degree_kg2_88.jpg,burn,1st_degree,img1133.jpg,no
burn_2nd_degree_kg2_89.jpg,burn,2nd_degree,img1134.jpg,no
burn_1st_degree_kg2_90.jpg,burn,1st_degree,img114.jpg,no
burn_3rd_degree_kg2_91.jpg,burn,3rd_degree,img1140.jpg,no
burn_2nd_degree_kg2_92.jpg,burn,2nd_degree,img1141.jpg,no
burn_3rd_degree_kg2_93.jpg,burn,3rd_degree,img1143.jpg,no
burn_2nd_degree_kg2_94.jpg,burn,2nd_degree,img1145.jpg,no
burn_2nd_degree_kg2_95.jpg,burn,2nd_degree,img115.jpg,no
burn_2nd_degree_kg2_96.jpg,burn,2nd_degree,img1151.jpg,no
burn_2nd_degree_kg2_97.jpg,burn,2nd_degree,img1152.jpg,no
burn_2nd_degree_kg2_98.jpg,burn,2nd_degree,img1154.jpg,no
burn_1st_degree_kg2_99.jpg,burn,1st_degree,img1156.jpg,no
burn_2nd_degree_kg2_100.jpg,burn,2nd_degree,img1157.jpg,no
burn_2nd_degree_kg2_101.jpg,burn,2nd_degree,img1158.jpg,no
burn_1st_degree_kg2_102.jpg,burn,1st_degree,img1159.jpg,no
burn_1st_degree_kg2_103.jpg,burn,1st_degree,img116.jpg,no
burn_2nd_degree_kg2_104.jpg,burn,2nd_degree,img1160.jpg,no
burn_2nd_degree_kg2_105.jpg,burn,2nd_degree,img1161.jpg,no
burn_2nd_degree_kg2_106.jpg,burn,2nd_degree,img1163.jpg,no
burn_2nd_degree_kg2_107.jpg,burn,2nd_degree,img1165.jpg,no
burn_3rd_degree_kg2_108.jpg,burn,3rd_degree,img1166.jpg,no
burn_1st_degree_kg2_109.jpg,burn,1st_degree,img1167.jpg,no
burn_3rd_degree_kg2_110.jpg,burn,3rd_degree,img1169.jpg,no
burn_3rd_degree_kg2_111.jpg,burn,3rd_degree,img117.jpg,no
burn_1st_degree_kg2_112.jpg,burn,1st_degree,img1170.jpg,no
burn_1st_degree_kg2_113.jpg,burn,1st_degree,img1171.jpg,no
burn_1st_degree_kg2_114.jpg,burn,1st_degree,img1172.jpg,no
burn_1st_degree_kg2_115.jpg,burn,1st_degree,img1173.jpg,no
burn_1st_degree_kg2_116.jpg,burn,1st_degree,img1175.jpg,no
burn_2nd_degree_kg2_117.jpg,burn,2nd_degree,img1178.jpg,no
burn_3rd_degree_kg2_118.jpg,burn,3rd_degree,img1179.jpg,no
burn_1st_degree_kg2_119.jpg,burn,1st_degree,img118.jpg,no
burn_1st_degree_kg2_120.jpg,burn,1st_degree,img1180.jpg,no
burn_2nd_degree_kg2_121.jpg,burn,2nd_degree,img1181.jpg,no
burn_2nd_degree_kg2_122.jpg,burn,2nd_degree,img1183.jpg,no
burn_1st_degree_kg2_123.jpg,burn,1st_degree,img1185.jpg,no
burn_3rd_degree_kg2_124.jpg,burn,3rd_degree,img1186.jpg,no
burn_2nd_degree_kg2_125.jpg,burn,2nd_degree,img1187.jpg,no
burn_2nd_degree_kg2_126.jpg,burn,2nd_degree,img1189.jpg,no
burn_1st_degree_kg2_127.jpg,burn,1st_degree,img119.jpg,no
burn_2nd_degree_kg2_128.jpg,burn,2nd_degree,img1192.jpg,no
burn_1st_degree_kg2_129.jpg,burn,1st_degree,img1193.jpg,no
burn_1st_degree_kg2_130.jpg,burn,1st_degree,img1195.jpg,no
burn_2nd_degree_kg2_131.jpg,burn,2nd_degree,img1198.jpg,no
burn_3rd_degree_kg2_132.jpg,burn,3rd_degree,img12.jpg,no
burn_2nd_degree_kg2_133.jpg,burn,2nd_degree,img1200.jpg,no
burn_1st_degree_kg2_134.jpg,burn,1st_degree,img1201.jpg,no
burn_1st_degree_kg2_135.jpg,burn,1st_degree,img1202.jpg,no
burn_2nd_degree_kg2_136.jpg,burn,2nd_degree,img1205.jpg,no
burn_3rd_degree_kg2_137.jpg,burn,3rd_degree,img1207.jpg,no
burn_1st_degree_kg2_138.jpg,burn,1st_degree,img1209.jpg,no
burn_1st_degree_kg2_139.jpg,burn,1st_degree,img121.jpg,no
burn_3rd_degree_kg2_140.jpg,burn,3rd_degree,img1210.jpg,no
burn_3rd_degree_kg2_141.jpg,burn,3rd_degree,img1211.jpg,no
burn_2nd_degree_kg2_142.jpg,burn,2nd_degree,img1212.jpg,no
burn_2nd_degree_kg2_143.jpg,burn,2nd_degree,img1213.jpg,no
burn_1st_degree_kg2_144.jpg,burn,1st_degree,img1214.jpg,no
burn_2nd_degree_kg2_145.jpg,burn,2nd_degree,img1215.jpg,no
burn_2nd_degree_kg2_146.jpg,burn,2nd_degree,img1217.jpg,no
burn_2nd_degree_kg2_147.jpg,burn,2nd_degree,img1219.jpg,no
burn_2nd_degree_kg2_148.jpg,burn,2nd_degree,img122.jpg,no
burn_1st_degree_kg2_149.jpg,burn,1st_degree,img1220.jpg,no
burn_1st_degree_kg2_150.jpg,burn,1st_degree,img1221.jpg,no
burn_2nd_degree_kg2_151.jpg,burn,2nd_degree,img1222.jpg,no
burn_2nd_degree_kg2_152.jpg,burn,2nd_degree,img1224.jpg,no
burn_2nd_degree_kg2_153.jpg,burn,2nd_degree,img1225.jpg,no
burn_2nd_degree_kg2_154.jpg,burn,2nd_degree,img1227.jpg,no
burn_2nd_degree_kg2_155.jpg,burn,2nd_degree,img123.jpg,no
burn_1st_degree_kg2_156.jpg,burn,1st_degree,img1230.jpg,no
burn_2nd_degree_kg2_157.jpg,burn,2nd_degree,img1231.jpg,no
burn_1st_degree_kg2_158.jpg,burn,1st_degree,img1232.jpg,no
burn_1st_degree_kg2_159.jpg,burn,1st_degree,img1233.jpg,no
burn_2nd_degree_kg2_160.jpg,burn,2nd_degree,img1234.jpg,no
burn_1st_degree_kg2_161.jpg,burn,1st_degree,img1237.jpg,no
burn_1st_degree_kg2_162.jpg,burn,1st_degree,img1238.jpg,no
burn_3rd_degree_kg2_163.jpg,burn,3rd_degree,img124.jpg,no
burn_2nd_degree_kg2_164.jpg,burn,2nd_degree,img1240.jpg,no
burn_2nd_degree_kg2_165.jpg,burn,2nd_degree,img1242.jpg,no
burn_3rd_degree_kg2_166.jpg,burn,3rd_degree,img1243.jpg,no
burn_2nd_degree_kg2_167.jpg,burn,2nd_degree,img1244.jpg,no
burn_3rd_degree_kg2_168.jpg,burn,3rd_degree,img1245.jpg,no
burn_1st_degree_kg2_169.jpg,burn,1st_degree,img1246.jpg,no
burn_1st_degree_kg2_170.jpg,burn,1st_degree,img125.jpg,no
burn_1st_degree_kg2_171.jpg,burn,1st_degree,img1250.jpg,no
burn_2nd_degree_kg2_172.jpg,burn,2nd_degree,img1251.jpg,no
burn_3rd_degree_kg2_173.jpg,burn,3rd_degree,img1253.jpg,no
burn_3rd_degree_kg2_174.jpg,burn,3rd_degree,img1254.jpg,no
burn_3rd_degree_kg2_175.jpg,burn,3rd_degree,img1256.jpg,no
burn_2nd_degree_kg2_176.jpg,burn,2nd_degree,img1257.jpg,no
burn_2nd_degree_kg2_177.jpg,burn,2nd_degree,img1258.jpg,no
burn_2nd_degree_kg2_178.jpg,burn,2nd_degree,img1259.jpg,no
burn_3rd_degree_kg2_179.jpg,burn,3rd_degree,img126.jpg,no
burn_1st_degree_kg2_180.jpg,burn,1st_degree,img1260.jpg,no
burn_2nd_degree_kg2_181.jpg,burn,2nd_degree,img1261.jpg,no
burn_2nd_degree_kg2_182.jpg,burn,2nd_degree,img1262.jpg,no
burn_2nd_degree_kg2_183.jpg,burn,2nd_degree,img1269.jpg,no
burn_2nd_degree_kg2_184.jpg,burn,2nd_degree,img1271.jpg,no
burn_2nd_degree_kg2_185.jpg,burn,2nd_degree,img1272.jpg,no
burn_2nd_degree_kg2_186.jpg,burn,2nd_degree,img1274.jpg,no
burn_2nd_degree_kg2_187.jpg,burn,2nd_degree,img1276.jpg,no
burn_3rd_degree_kg2_188.jpg,burn,3rd_degree,img1278.jpg,no
burn_2nd_degree_kg2_189.jpg,burn,2nd_degree,img128.jpg,no
burn_1st_degree_kg2_190.jpg,burn,1st_degree,img1280.jpg,no
burn_3rd_degree_kg2_191.jpg,burn,3rd_degree,img1281.jpg,no
burn_3rd_degree_kg2_192.jpg,burn,3rd_degree,img1282.jpg,no
burn_2nd_degree_kg2_193.jpg,burn,2nd_degree,img1284.jpg,no
burn_1st_degree_kg2_194.jpg,burn,1st_degree,img1285.jpg,no
burn_2nd_degree_kg2_195.jpg,burn,2nd_degree,img1286.jpg,no
burn_1st_degree_kg2_196.jpg,burn,1st_degree,img1288.jpg,no
burn_2nd_degree_kg2_197.jpg,burn,2nd_degree,img129.jpg,no
burn_2nd_degree_kg2_198.jpg,burn,2nd_degree,img1290.jpg,no
burn_1st_degree_kg2_199.jpg,burn,1st_degree,img1291.jpg,no
burn_3rd_degree_kg2_200.jpg,burn,3rd_degree,img1292.jpg,no
burn_3rd_degree_kg2_201.jpg,burn,3rd_degree,img1293.jpg,no
burn_1st_degree_kg2_202.jpg,burn,1st_degree,img1297.jpg,no
burn_2nd_degree_kg2_203.jpg,burn,2nd_degree,img1298.jpg,no
burn_1st_degree_kg2_204.jpg,burn,1st_degree,img13.jpg,no
burn_2nd_degree_kg2_205.jpg,burn,2nd_degree,img130.jpg,no
burn_2nd_degree_kg2_206.jpg,burn,2nd_degree,img1301.jpg,no
burn_3rd_degree_kg2_207.jpg,burn,3rd_degree,img1302.jpg,no
burn_2nd_degree_kg2_208.jpg,burn,2nd_degree,img1304.jpg,no
burn_3rd_degree_kg2_209.jpg,burn,3rd_degree,img1306.jpg,no
burn_2nd_degree_kg2_210.jpg,burn,2nd_degree,img1307.jpg,no
burn_1st_degree_kg2_211.jpg,burn,1st_degree,img1308.jpg,no
burn_3rd_degree_kg2_212.jpg,burn,3rd_degree,img131.jpg,no
burn_2nd_degree_kg2_213.jpg,burn,2nd_degree,img1310.jpg,no
burn_2nd_degree_kg2_214.jpg,burn,2nd_degree,img1313.jpg,no
burn_1st_degree_kg2_215.jpg,burn,1st_degree,img1314.jpg,no
burn_1st_degree_kg2_216.jpg,burn,1st_degree,img1316.jpg,no
burn_1st_degree_kg2_217.jpg,burn,1st_degree,img1317.jpg,no
burn_2nd_degree_kg2_218.jpg,burn,2nd_degree,img1318.jpg,no
burn_2nd_degree_kg2_219.jpg,burn,2nd_degree,img132.jpg,no
burn_3rd_degree_kg2_220.jpg,burn,3rd_degree,img1320.jpg,no
burn_2nd_degree_kg2_221.jpg,burn,2nd_degree,img1321.jpg,no
burn_3rd_degree_kg2_222.jpg,burn,3rd_degree,img1323.jpg,no
burn_3rd_degree_kg2_223.jpg,burn,3rd_degree,img1324.jpg,no
burn_2nd_degree_kg2_224.jpg,burn,2nd_degree,img1327.jpg,no
burn_1st_degree_kg2_225.jpg,burn,1st_degree,img1330.jpg,no
burn_2nd_degree_kg2_226.jpg,burn,2nd_degree,img1331.jpg,no
burn_2nd_degree_kg2_227.jpg,burn,2nd_degree,img1332.jpg,no
burn_1st_degree_kg2_228.jpg,burn,1st_degree,img1335.jpg,no
burn_2nd_degree_kg2_229.jpg,burn,2nd_degree,img1336.jpg,no
burn_2nd_degree_kg2_230.jpg,burn,2nd_degree,img1337.jpg,no
burn_1st_degree_kg2_231.jpg,burn,1st_degree,img1338.jpg,no
burn_2nd_degree_kg2_232.jpg,burn,2nd_degree,img1342.jpg,no
burn_1st_degree_kg2_233.jpg,burn,1st_degree,img1343.jpg,no
burn_1st_degree_kg2_234.jpg,burn,1st_degree,img1344.jpg,no
burn_1st_degree_kg2_235.jpg,burn,1st_degree,img1346.jpg,no
burn_2nd_degree_kg2_236.jpg,burn,2nd_degree,img1347.jpg,no
burn_2nd_degree_kg2_237.jpg,burn,2nd_degree,img135.jpg,no
burn_2nd_degree_kg2_238.jpg,burn,2nd_degree,img1350.jpg,no
